MOBILIER INDÚSTRIA E COMÉRCIO DE MÓVEIS LTDA;;00.895.999/0001-84;RUA;DOS CISNES,;16;;CIDADE UNIVERSITÁRIA PEDRA BRANCA;PALHOÇA;SC;;;;;88137300;NULL;NULL
MODELO VIDROS INDUSTRIA E COMERCIO LTDA;"MODELO VIDROS ";93.740.801/0001-74;RUA;ENG. VITÓRIO DE NEGRI;451;.;ALFÂNDEGA;GARIBALDI;RS;BRASIL;(54) 3388-0068;leonir@modelovidros.com.br;"LEONIR NICARETTA ";95720-000;2024-07-22 15:14:51.737;" "
MS CORTELLA CONSULTORIA EIRELI;MS CORTELLA;20.716.729/0001-76;AVENIDA;ANGELICA;1311;CJ. 33;HIGIENOPOLIS;SÃO PAULO;SP;BRASIL;(11) 3874-2688;amarildo@prosiscont.com.br;MAURICIO BOTELHO;01227-100;2022-10-14 20:50:36.307;NULL
MS VIDROS LTDA;MS VIDROS LTDA;02.580.492/0001-67;AVENIDA;CAETANO SILVEIRA;SN;;BREJARÚ;PALHOÇA;SC;BRASIL;(48) 3242-3407;marlene@msvidros.com.br;MARLENE;88133-520;NULL;NULL
MULTIVETRO INDÚSTRIA E COMÉRCIO DE VIDROS ESPECIAIS LTDA;MULTIVETRO;60.678.877/0001-68;RODOVIA;VEREADOR GERALDO DIAS - KM;75;;LEITÃO;LOUVEIRA;SP;BRASIL;(19) 3878-9191;wfarhat@multivetro.com.br;WILSON JOSE FARHAT JUNIOR;13290-000;2015-09-23 16:03:48.667;NULL
MULTPAINEL EXCLUSIVV SOLUÇÕES CORPORATIVAS EM VIDROS, DECORAÇÃO E TECNOLOGIA LTDA;GRUPO SUCCESS;07.802.996/0001-06;RUA;RUA ROBERTO KOCH;117;;VILA INDEPENDÊNCIA;SÃO PAULO;SP;BRASIL;(11) 5904-8500;fcassola@gruposuccess.com.br;FELIPE CASSOLA;04221-060;2019-03-29 15:56:07.743;NULL
MUNDIAL TEMPER INDÚSTRIA COMÉRCIO E SERVIÇOS LTDA;;12.194.937/0001-24;R.;"JOSÉ MILANI, ";244;;PQ. MUNHOZ;TABOÃO DA SERRA;SP;;;;;06766420;NULL;NULL
"MUNDIM VIDROS EIRELI                                 ";MUNDIM VIDROS;01.075.932/0001-66;RODOVIA;ANEL RODOVIARIO CELSO MELLO AZEVEDO;19199;;"SÃO FRANCISCO                 ";"MG - BELO HORIZONTE           ";MG;BRASIL;;;"EDSON MUNDIM                                         ";31255-241;NULL;S
"MUNIZ REPRESENTACOES EIRELI ";DIP TECH;61.009.619/0001-51;RUA;QUIXERAMOBIM;15;1 ANDAR - SALA 3;PARQUE UIRAPURU;GUARULHOS;SP;BRASIL;(11) 9614-4100;genilson@munizrepresentacoes.com.br;MUNIZ;07230-440;2019-04-15 11:35:44.603;NULL
"NANDOFER COM DE CACOS DE VIDROS LTDA                 ";NANDOFER;56.719.685/0001-85;RUA;DÉCIO DA SILVA;537;;"JD NS APARECIDA               ";"SP - GUARULHOS                ";SP;BRASIL;11-2436-0846;NANDOFERCOM@UOL.COM.BR;"DIRETORIA                                            ";07177-150;NULL;NULL
NATUVIDROS INDÚSTRIA E COMÉRCIO DE VIDROS LTDA - EPP;;50.895.911/0001-00;R.;MARIA DO BOM SUCESSO PROENÇA DE MORAES,;80;;VILA PROGRESSO;ITAPETININGA;SP;;;;;18214570;NULL;NULL
NEPTUN GLASS;NEPTUN GLASS;NULL;NULL;VIA G MAZZINI 63;NULL;NULL;NULL;"COMO ";NULL;ITÁLIA;39-029-697-9011;stefano.bavelloni@neptunglass.com;NULL;22070;NULL;NULL
NEW BOX VIDROS LTDA;NEW BOX VIDROS;32.274.599/0001-48;AVENIDA;DAS PALMEIRAS,;S/N;- LT. 15 - QD. 12;JD. PRIMAVERA;DUQUE DE CAXIAS;RJ;BRASIL;(21) 2676-3390;thiagoareal@hotmail.com;THIAGO AREAL;25215-240;2024-09-25 18:36:36.010;S
NEW TEMPER INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;NEW TEMPER;02.227.579/0001-55;RUA;SARGENTO SILVIO HOLLEMBACH,;550;;BARROS FILHO / FAZENDA;RIO DE JANEIRO;RJ;BRASIL;(21) 3448-8500;comercial@newtemper.com.br;FERNANDO PIRES VALE;21530-200;2022-07-13 16:57:19.973;" "
NEW TEMPER NOROESTE INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;;08.488.511/0001-06;AV.;ZEN - QUADRA F - LOTES;1/2/9-B;ZONA ESP NEGÓCIOS - KM162 ROD AM PEIXOTO;MAR DO NORTE;RIO DAS OSTRAS;RJ;;;;;28890000;NULL;NULL
NEX COMERCIO, IMPORTACAO E CONSULTORIA LTDA;NEX;48.102.760/0001-36;RUA;WALDEMAR STAUDT;38;SALA 3;CENTRO;VALE REAL;RS;BRASIL;(51) 9961-0716;kpmes@nex.eco.br;JONES HAHN;95778-000;2024-09-14 18:11:13.830;" "
NOROESTE VIDROS - A. R. DA SILVA - EPP;NOROESTE VIDROS;07.129.558/0001-10;AVENIDA;ENGENHEIRO FERNANDO GUILHON;1697;.;SANTARENZINHO;SANTARÉM;PA;BRASIL;(93) 3522-7007;dg@noroestevidros.com.br;APARECIDO RONALDO DA SILVA;68035-000;2019-09-18 19:28:53.177;" "
NORTE MINAS VIDRO LTDA;"VIDRACEIRO DO NORTE ";20.831.624/0001-68;RUA;ESPÍRITO SANTO;252;;LOURDES;GOVERNADOR VALADARES;MG;BRASIL;(33) 3275-8444;vidraceirodonorte@hotmail.com;IVANALDO FARIAS SILVA;35030-150;2017-10-03 14:30:36.693;NULL
NORVIDRO - COMÉRCIO E INDÚSTRIA DE VIDROS LTDA (PE);NORVIDRO;09.864.638/0001-45;ESTRADA;EMPRESÁRIO JOÃO SANTOS FILHO;S/N;;PRAZERES;JABOATÃO DOS GUARARAPES;PE;BRASIL;(81) 3376-4424;norvidro@hotmail.com;"DIRETORIA ";54360-000;2022-11-07 17:19:01.250;NULL
"NORVIDRO - WILSON COM. E IND. DE VIDROS DO BRASIL LTDA ";"NORVIDRO VIDROS/BA ";06.117.418/0001-60;AV.;BARROS REIS,;4089;;PAU MIÚDO;SALVADOR;BA;;;"wilsonvidrosba@hotmail.com ";"LOUISE CHAVES ";40310010;NULL;" "
NOVECENTOS PRODUCOES JORNALISTICAS LTDA;PALESTRANTE;23.686.293/0001-08;RUA;MARIA ANGELICA;741;APTO. 301;JARDIM BOTÂNICO;RIO DE JANEIRO;RJ;BRASIL;(21) 3029-3417;mbotelho@abravidro.org.br;MAURICIO BOTELHO;22461-151;2024-09-30 17:06:30.000;NULL
NOVO TEMPO VIDROS E CRISTAIS TEMPERADOS LTDA;;59.910.653/0001-50;R.;MOGI GUAÇU,;362;;JD. SALGADO FILHO;RIBEIRÃO PRETO;SP;;;;;14078070;NULL;NULL
"NRC FERRAGENS ALUMÍNIOS E ACESSÓRIO LTDA             ";NRC FERRAGENS;10.954.548/0001-24;RUA;CAMPESTRE;29;;"SAGRADA FAMÍLIA               ";"MG - BELO HORIZONTE           ";MG;BRASIL;31-2511-7400;dp@nrcferragens.com.br;"DIRETORIA                                            ";31030-140;NULL;NULL
NUERNBERGMESSE BRASIL - FEIRAS E CONGRESSOS LTDA;NUERNBERGMESSE;00.627.805/0001-60;RUA;DOUTOR RUBENS GOMES BUENO;691;7º ANDAR - CJS 73 A 77 - TORRE ALPHA - ED. 17007;NAÇÕES;SÃO PAULO;SP;BRASIL;(11) 3205-5000;alexandre.brown@nm-brasil.com.br;ALEXANDRE BROWN;04730-000;2024-05-24 18:04:02.997;" "
OFF. MECC. SCHIATTI ANGELO  SRL;SCHIATTI ANGELO;NULL;NULL;"VIA ALLA PORADA 188 ";NULL;NULL;NULL;SEREGNO - MB;NULL;ITÁLIA;"+39 0362 238696 ";info@schiattiangelosrl.com;NULL;"20831 ";NULL;NULL
OFFICINA MECCANICA SCHIATTI ANGELO SRL;SCHIATTI ANGELO;1;NULL;VIA ALLA PORADA, 188;NULL;NULL;NULL;SEREGNO;NULL;ITÁLIA;55-11-0362-238-496;s.villa@schiattiangelosrl.com;NULL;20831;2022-06-23 14:05:47.750;NULL
OFFICINA MECCANICA SCHIATTI ANGELO SRL;SCHIATTI ANGELO;2;NULL;VIA ALLA PORADA,188;NULL;NULL;NULL;SEREGNO;NULL;ITÁLIA;39 0362238496;neide@gusmao.com.br;NULL;20831;2019-05-06 16:39:47.363;NULL
OFFICINA MECCANICA SCHIATTI ANGELO SRL;SCHIATTI ANGELO;1;NULL;VIA ALLA PORADA,188;NULL;NULL;NULL;SEREGNO;NULL;ITÁLIA;39 0362238496;suporte@gusmao.com.br;NULL;20831;2017-07-28 14:37:20.103;NULL
OFFICINA MECCANICA SCHIATTI ANGELO SRL;SCHIATTI ANGELO;1;NULL;VIA ALLA PORADA,188;NULL;NULL;NULL;SEREGNO (MI);NULL;ITÁLIA;55-11-0362-238-496;a.schiatti@schiattiangelosrl.com;NULL;20831;2024-05-28 17:00:19.673;NULL
"OFFICINA MECCANICA SCHIATTI ANGELO SRL ";"SCHIATTI ANGELO ";NULL;NULL;VIA ALLA PORADA,188;NULL;NULL;NULL;SEREGNO;NULL;ITÁLIA;39 0362238496;s.villa@schiattiangelosrl.com;NULL;20831;2015-07-27 16:44:06.720;NULL
ONIXX IND. DE VIDROS E INOX LTDA;ONIXX VIDROS;14.419.259/0001-86;RUA;RAIMUNDO CANTUÁRIA;7789;AO LADO DA DYDYO REFRIGERANTES;TANCREDO NEVES;PORTO VELHO;RO;BRASIL;(69) 3226-9994;gerencia@onixxvidros.com.br;JEFFERSON;76829-622;2019-09-06 14:21:22.833;NULL
OPTIMA S.R.L.;OPTIMA S.R.L.;NULL;NULL;VIA VESPUCCI,4;NULL;NULL;NULL;BOLOGNA;IT;ITÁLIA;(39) 0518-2633;cristian.zanca@optima.it;NULL;NULL;2015-08-20 10:17:18.000;NULL
OPTIMA SRL;OPTIMA;3;NULL;VIA VESPUCCI, 4;NULL;NULL;NULL;SAN GIOVANNI IN PERSICETO (BO);NULL;ITÁLIA;+393482337781;cristian.zanca@optima.it;NULL;40017;2017-08-17 06:11:55.457;NULL
"OURO PRETO VIDROS, ESPELHOS E CRISTAIS LTDA          ";OURO PRETO VIDROS;04.490.638/0001-09;RUA;FREI ANTONIO DO DESTERRO;280;;"NOVA CACHOEIRINHA             ";"MG - BELO HORIZONTE           ";MG;BRASIL;31-33243040;OUROPRETOVIDROS@HOTMAIL.COM;"AIRTON HAMILTON LINO                                 ";31250-600;NULL;S
"OURO VIDROS LTDA                                     ";OURO VIDROS;18.371.025/0001-67;RUA;JOSE GERMINIANI SOBRINHO;37;;"JD S CLEMENTE                 ";"PR - MARINGA                  ";PR;BRASIL;44-3222-5279;OUROVIDRO@HOTMAIL.COM;"DIRETORIA                                            ";87062-008;NULL;NULL
P R JACINTO & CIA LTDA;P R JACINTO & CIA LTDA;75.342.386/0002-08;AVENIDA;COSTA E SILVA - DE 1401 AO FIM - LAD;5413;;VILA OLINDA;CAMPO GRANDE;MS;BRASIL;(67) 3311-3100;eduardo@prjacinto.com.br;EDUARDO JACINTO;79060-005;2015-09-11 12:31:56.647;NULL
PACAEMBU TEMPERA DE VIDROS LTDA;PACAEMBU VIDROS;59.618.751/0001-19;RUA;CONCEIÇÃO;506;;SANTO ANTÔNIO;SÃO CAETANO DO SUL;SP;BRASIL;(11) 4224-8999;marketing@pacaembuvidros.com.br;SILVIA;09530-060;2017-09-29 17:49:25.787;NULL
PAPAIZ-UDINESE METAIS INDUSTRIANE COMERCIO LTDA;UDINESE - ASSA ABLOY;61.553.301/0001-37;AVENIDA;LUIGI PAPAIZ;239;;JARDIM DAS NACOES;DIADEMA;SP;BRASIL;(11) 3195-9219;maicon.moreira@assaabloy.com;MAICON PRADO MOREIRA;09931-610;2022-07-11 17:17:59.227;NULL
"PENHA IMP. E DISTRIBUIDORA DE VIDROS LTDA ";PENHA VIDROS;60.689.353/0001-72;RUA;DOS ITALIANOS;453;.;BOM RETIRO;SÃO PAULO;SP;BRASIL;(11) 3225-3713;dp@penhavidros.com.br;ADRIANA CAMILLO;01131-000;2022-10-07 16:29:34.567;" "
PERFAL IND ESQ COM E SERV LTDA;PERFAL LTDA;04.379.001/0001-40;AVENIDA;PRESIDENTE VERGAS;5277;;IANETAMA;CASTANHAL;PA;BRASIL;(91) 3721-3084;renatoperfal@yahoo.com.br;RENATO;68740-000;2024-08-23 18:03:07.040;NULL
PESTANA COMERCIO DE VIDROS LTDA;PESTANA - JFORA;08.648.311/0001-73;RUA;HENRIQUE VAZ;247;;LADEIRA;JUIZ DE FORA;MG;BRASIL;(32) 3215-7575;junior@vidracariapestana.com.br;JUNIOR;36052-590;2015-07-28 19:25:59.440;NULL
Pilkington Brasil;"Pilkington Brasil ";"61.736.732/0001-39 ";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
PILKINGTON BRASIL LTDA;PILKINGTON BRASIL;61.736.732/0001-39;RODOVIA;PRESIDENTE DUTRA (BR 116);S/N - KM 131/133 SALA A;.;VILA GALVAO;CAÇAPAVA;SP;BRASIL;(11) 2148-3003;gloria.cardoso@br.nsg.com;MARIA DA GLORIA CARDOSO;12286-160;2024-08-05 09:59:21.487;S
PILKINGTON BRASIL LTDA;PILKINGTON;61.736.732/0003-09;RUA;SARGENTO RODOVAL CABRAL TRINDADE;780;;PQ NOVO MUNDO;SÃO PAULO;SP;BRASIL;(11) 2955-3135;gloria.cardoso@br.nsg.com;GLÓRIA CARDOSO;02190-900;2015-07-31 14:15:38.777;NULL
PILKINGTON BRASIL LTDA;PILKINGTON-BLINDEX;61.736.732/0067-65;RUA;MADRE PAULA DE SAO JOSE;488;.;VILA EMA;SAO JOSE DOS CAMPOS;SP;BRASIL;(12) 3221-2204;gloria.cardoso@br.nsg.com;MARIA DA GLÓRIA CARDOSO FERREIRA SEGURO;12243-010;2022-08-31 12:24:29.557;NULL
PILKINGTON BRASIL LTDA - BLINDEX;BLINDEX BRASIL;61.736.732/0040-45;AVENIDA;MONTEIRO LOBATO;4550;AIRPORT TOWN II - ASA 1 SALA 1;CUMBICA;GUARULHOS;SP;BRASIL;(11) 2413-3866;jairo.goncalves@br.nsg.com;JAIRO GONÇALVES;07180-000;2019-09-20 11:22:34.117;NULL
PILKINGTON BRASIL LTDA.;BLINDEX - PILKINGTON;61.736.732/0005-62;AVENIDA;MONTEIRO LOBATO;4550;ASA 1 SALA 1 NSG;CIDADE JARDIM CUMBICA;GUARULHOS;SP;BRASIL;(11) 2413-3876;gloria.cardoso@br.nsg.com;GLÓRIA CARDOSO;07180-000;2024-08-04 18:29:26.407;NULL
PINHEIRO COM. DE VIDROS LTDA;PINHEIRO VIDROS;14.215.597/0001-04;RODOVIA;SANTOS DUMONT;142/15597;;JARDIM PRIMAVERA;DUQUE DE CAXIAS;RJ;BRASIL;(21) 2661-2064;pinheirovidros@gmail.com;ANDERSON PIMENTA PINHEIRO;25211-000;2017-10-16 20:18:04.623;NULL
PITANGLASS VIDROS DE SEGURANÇA;PITANGLASS;15.307.114/0001-56;ROD;BR 466,;S/N;KM 183;DISTRITO INDUSTRIAL;PITANGA;PR;BRASIL;;"pitanglass@hotmail.com ";"AGUINALDO CORRÊA ";85200000;NULL;" "
PKO DO BRASIL IMP E EXP LTDA;"PKO ";00.007.750/0004-38;AVENIDA;"ANTONIO DE ALMEIDA ";1111;;RODEIO;MOGI DAS CRUZES;SP;BRASIL;(11) 4699-8999;thais.auletta@pkodobrasil.com.br;THAIS;08775-420;2022-09-19 09:57:27.493;S
PKO DO BRASIL IMPORTAÇÃO E EXPORTAÇÃO LTDA;PKO;00.007.750/0001-95;AVENIDA;LOTHAR WALDEMAR HOEHNE;1111;;JD. RODEIO;MOGI DAS CRUZES;SP;BRASIL;(11) 4791-8999;yao@pkodobrasil.com.br;MYRIAN;08775-000;2024-08-15 12:32:59.543;" "
"PLANALTO VIDROS LTDA ";VIDROSER;13.262.015/0001-70;AVENIDA;GENERAL OLÍMPIO MOURÃO FILHO;493;;PLANALTO;BELO HORIZONTE;MG;BRASIL;(31) 3451-1928;cristiano@vidroser.com.br;CRISTIANO RODRIGUES;31720-200;2017-08-07 14:38:34.557;NULL
PLEX VIDROS TEMPERADOS LTDA EPP;CRISTALPLEX;07.255.191/0001-81;AV.;YUSABURO SASAZAKI,;753;;DISTRITO INDUSTRIAL SANTO BARI;MARILIA;SP;BRASIL;14-3454-4787;fernando@cristalplex.com.br;JOSÉ LUÍS CECOLINI P;17512-031;NULL;" "
POLITEMPER IND. E COM. DE VIDROS LTDA - ME;POLITEMPER;14.223.041/0001-51;RUA;SERGIO GASPARETTO,;238;.;PORTAL DA FOZ;FOZ DO IGUAÇU;PR;BRASIL;(41) 9621-7730;crisfinanceiro@politemper.com.br;CRISTIANE;85859-560;2015-08-27 17:00:15.607;NULL
POLYEXCEL IND. E COM. DE COMPOSTOS POLÍM.;EXCELLAM MAT. LAMINAÇÃO;14.492.564/0001-01;ESTRADA;DOS ALPES;290;.;JARDIM BELVAL;BARUERI;SP;BRASIL;(11) 4161-6775;andre.moreira@polyexcel.com.br;RODRIGO NACHLE BOREGGIO;06423-080;2024-10-01 11:52:04.650;" "
PONDÉ COMUNICAÇÃO E CONTEÚDO LTDA;PALESTRANTE;14.022.464/0001-03;AVENIDA;MERCEDES,;135;APTO. 71;ALTO DA LAPA;SÃO PAULO;SP;BRASIL;(11) 3873-9908;carmen@zumbrazil.com.br;CARMEN LIPPI;05081-060;2019-09-04 17:47:51.827;NULL
PORTAL GLASS COMERCIO E INDUTRIA LTDA;PORTAL GLASS;16.964.735/0001-75;RODOVIA;CLEMENTINO MARTINS REZENDE;180;BR 02 KM 01;"NÚCLEO INDUSTRIAL ";TERENOS;MS;BRASIL;(67) 3246-1103;portalglassterenos@gmail.com;SINEAS;79190-000;2022-05-23 12:02:01.577;" "
PORTAL IND E COM DE VIDROS LTDA;PORTAL VIDROS - AM;05.982.114/0001-06;AV.;GOVERNARDOR JOSE LINDOSO,;3824;;NOVO ALEIXO;MANAUS;AM;BRASIL;92-3632-4200;tulhio@portalvidrosam.com.br;TULHIO MOREIRA ISRAE;69058-600;NULL;" "
POTENCIA COMERCIO DE FERRAMENTAS LTDA;POTENCIA DIAMANTE;10.765.807/0001-79;RUA;AVAÍ;97;;VILA BERTIOGA;SÃO PAULO;SP;BRASIL;(11) 2922-9000;andrey@potenciadiamante.com.br;ANDREY;03188-020;NULL;NULL
POTENCIA COMERCIO DE FERRAMENTAS LTDA;POTENCIA;31.988.250/0001-05;RUA;BIXIRA;149;;MOÓCA;SÃO PAULO;SP;BRASIL;(11) 2965-4038;andreymooca@hotmail.com;"ANDREY MOREIRA BARBOSA ";03119-020;2024-11-12 16:34:05.217;NULL
PRIME GLASS COMERCIO E INDUSTRIA LTDA.;VITRIUM VIDROS - RN;19.667.163/0001-50;;MARIA ODETE DE GOIS ROSADO,;100;;BELA VISTA;MOSSORO;RN;BRASIL;(84) 3314-0491;financeiro@primeglassrn.com.br;DIEGO CARVALHO;59609-600;2022-05-05 09:53:43.970;NULL
PRISMA IND E COM DE VIDROS EIRELI;PRISMA IND E COM DE VID;20.555.419/0001-17;RUA;JOSÉ DE ALENCAR;746;;NÚCLEO COLONIAL DE PINHAIS;PINHAIS;PR;BRASIL;(41) 3056-5550;heide@prismatempera.com.br;HEIDE GESSNER ALVES;83321-230;2022-10-04 09:39:52.773;S
PRISMAY IND E COM DE VIDROS ESPECIAIS;PLANALTO VIDROS;09.153.923/0001-58;RUA;10A - CHÁCARA 123 LOTE 1C;sn;.;TAGUATINGA NORTE;BRASÍLIA;DF;BRASIL;(61) 3597-4452;diretoria@planaltovidros.com.br;"ADINEY JAIME DE OLIVEIRA ";72007-155;2024-09-19 11:18:46.180;" "
PRO-MATIC AUTOMAÇAO LTDA;PRO-MATIC AUTOMAÇÃO;17.168.098/0001-93;RUA;CORONEL PHIDIAS TÁVORA;23;GALPAO;PAVUNA;RIO DE JANEIRO;RJ;BRASIL;(21) 2424-4950;pro-matic@hotmail.com.br;FABIO SAUGE;21535-510;NULL;NULL
PRODIM INTERNATIONAL BV;PRODIM;4;NULL;LAGEDIJK 26;NULL;NULL;NULL;HELMOND;NULL;PAÍSES BAIXOS;+31615177795;j.seixas@prodim-systems.com;NULL;5705BZ;2019-07-12 09:24:33.783;NULL
"PROEX VIDROS LTDA                                    ";PROEX VIDROS;05.526.176/0001-03;RUA;"MARIA SOLDEIRA LOURENCON   ";435;;"SANTA JULIA                   ";"SP - ITUPEVA                  ";SP;BRASIL;11-4496-2388;MANOEL.FLORES@ASTRA-SA.COM;"DIRETORIA                                            ";13295-000;NULL;NULL
PROJEVIDROS PROJETOS E VIDROS LTDA;PROJEVIDROS;03.337.969/0001-40;RUA;POUSO ALEGRE;2663;;HORTO;BELO HORIZONTE;MG;BRASIL;(31) 3317-5582;rogeriarocha@projevidrosbh.com.br;ROGÉRIA ROCHA;31015-025;NULL;NULL
QUALITEMPER IND E COM DE VIDROS LTDA;QUALITEMPER;10.983.398/0001-87;ESTR.;MARECHAL MALLET,;846;;MAGALHÃES BASTOS;RIO DE JANEIRO;RJ;BRASIL;21-3291-9800;sergio@qualitemper.com.br;JOSÉ EDUARDO ESCABIN;21745-092;NULL;S
QUALITY TEMPER VIDROS LTDA - EPP;QUALITY TEMPER;11.122.122/0001-77;RUA;OSVALDO CRUZ,;150;;ÁGUAS LINDAS;ANANINDEUA;PA;BRASIL;(91) 3218-5114;moreira_janaina@hotmail.com;JANAINA;67118-270;NULL;NULL
RAFAEL BARROSO DA SILVA PRODUÇÕES EIRELI EPP;PRONTO EVENTOS;08.466.594/0001-32;AVENIDA;SENADOR VIRGÍLIO TÁVORA - DE 892 A 2190 - LADO PAR;1500;SALA 502;ALDEOTA ;FORTALEZA;CE;BRASIL;(85) 3017-7431;rafael.barroso@prontoagencia.com.br;RAFAEL BARROSO;60170-078;2017-10-23 18:33:27.747;NULL
RAI PUBLICIDADE;RAI GUARDIAN;23.729.773/0001-09;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2022-11-14 19:06:13.000;NULL
RAIOL VIDROS LTDA ME;RAIOL VIDROS;22.272.971/0001-23;RUA;FELISBERTO BELINCANTA,;159;;SANTA CRUZ;CONCORDIA;SC;BRASIL;49-3444-3551;comercial@raiolvidros.com.br;LUIZ RAIMUNDI JR;89703-160;NULL;" "
RAPIDEX TEMPER INDUSTRIA COMERCIO E SERVICO LTDA;RAPIDEX TEMPER;39.824.001/0001-96;AV.;GAL PENHA BRASIL,;2670;;VILA NOVA CACHOEIRINHA;SÃO PAULO;SP;BRASIL;;;GIOVANNI LANGELLA;02673-000;NULL;NULL
REAL TEMPER IND. E COM. VIDROS LTDA;REAL TEMPER INDÚSTRIA;11.379.772/0001-00;RUA;JOÃO RIBEIRO DE BARROS,;1841;;SERIEMA;SOROCABA;SP;BRASIL;(15) 3213-7136;andre@realtemper.com.br;ANDRÉ CATINI;18080-900;2024-05-03 16:54:28.740;" "
REAL VIDROS COMERCIO DE VIDROS LTDA;REAL VIDROS;03.648.667/0001-93;RUA;CARLOS OECHSLER;60;.;ILHA DA FIGUEIRA;JARAGUÁ DO SUL;SC;BRASIL;(47) 2107-8785;estela@realvidros.net;ESTELA;89258-820;2019-10-15 18:15:01.227;S
REAL VIDROS INDÚSTRIA COM. E SERV. LTDA EPP;REAL VIDROS RJ;10.818.913/0001-73;RUA;SANTANA,;348;;VILA SÃO LUIZ;DUQUE DE CAXIAS;RJ;BRASIL;21-2672-1751;realvidros2009@ig.com.br;DILSON FERNANDES;25086-120;NULL;" "
REFLECTA GLASS INDUSTRIA E COMERCIO DE VIDROS LTDA;REFLECTA GLASS;33.136.855/0001-01;RUA;F,;1558;;PARQUE INDUSTRIAL;UMUARAMA;PR;BRASIL;44-3639-6440;reflectaglasspaulo@gmail.com;PAULO DE SOUZA;87507-139;NULL;NULL
REFLEX TEMPERVIDROS INDÚSTRIA E COMÉRCIO DE VIDROS LTDA;REFLEX TEMPERVIDROS;04.545.217/0001-38;AVENIDA;ÁPIO CARDOSO,;1.038;PRÓXIMO VIA EXPRESSA SENTIDO BETIM;CINCÃO-PEROBAS;CONTAGEM;MG;BRASIL;(31) 2191-8000;gerencia@reflextempervidros.com.br;MIRIAM DE LOURDES PARREIRAS;32371-615;2024-05-29 13:54:02.143;" "
RIBERO BASTOS IND SER E COM DE VIDROS;CENTRAL VIDROS;02.677.921/0001-19;QUADRA;QI 15  LTS 32, 34 E 36 PARTE B SETOR INDUSTRIAL;s/n;;SETOR INDUSTRIAL CEILANDIA;BRASILIA;DF;BRASIL;(61) 3379-1000;iascara@centralvidrosdf.com.br;IÁSCARA;72265-150;2019-02-28 16:30:45.910;NULL
RIDERGLASS COMPANY LTD;RIDERGLASS;NULL;NULL;HENRIQUE DIAS;110;15;VILA NOVA;NOVO HAMBURGO;RS;BRASIL;(51) 3207-3379;marcos@riderglass.com;MARCOS;93520-270;NULL;NULL
RMARAGLIANO COMUNICAÇÃO E DESIGN LTDA;MBISTRÔ;10.309.042/0001-62;RUA;FRADIQUE COUTINHO;2227;;VILA MADALENA;SÃO PAULO;SP;BRASIL;(11) 3368-8401;juliana@mbistro.com.br;JULIANA;05416-012;2015-10-15 11:56:11.937;NULL
ROAPLAS PLASTICOS E FERRAGENS LTDA;ROAPLAS;03.068.248/0001-82;RUA;CONDE PRATES;535;;MOOCA;SAO PAULO;SP;BRASIL;(11) 2076-9977;guilherme@roaplas.com.br;GUILHERME FLORES;03122-000;2024-06-03 11:01:57.493;NULL
ROBERTO LUZ BASTOS ME;VCG;13.591.793/0001-02;AVENIDA;BARROS REIS;630b;;PAU MIÚDO;SALVADOR;BA;BRASIL;(71) 8109-8992;roberto@vcgferragens.com.br;ROBERTO BASTOS;40310-010;2015-06-11 18:31:34.723;NULL
"ROGERIO DUARTE DE LIMA EVENTOS                       ";DULIE AGÊNCIA GUARDIAN;16.986.100/0001-79;;;;;;;;;;;;;2022-11-14 19:06:13.000;NULL
ROHDEN VIDROS LTDA;ROHDEN VIDROS;05.959.604/0001-83;RODOVIA;SC114;km 169;- NRO. 4.915;BRACATINGA;TAIÓ;SC;BRASIL;(47) 3563-9100;luizjaison@rohden.com.br;JAISON LESSA;89190-000;2022-06-01 15:12:57.940;" "
ROLL DOOR PORTAS DESLIZANTES LTDA;ROLL DOOR COMPANY;24.193.580/0001-49;AVENIDA;"VISCONDE DE TAUNAY ";78;;ZONA 08;"MARINGÁ ";PR;BRASIL;(44) 2101-5070;marcos@rolldoor.com.br;MARCOS ANTONIO RAMOS;87050-320;2024-06-03 10:27:45.873;" "
RV COMERCIO E INDUSTRIA DE VIDROS LTDA;"RV VIDROS ";11.902.982/0001-23;AVENIDA;ETR ITAIPU BABI 1600;1600;"GALPÃO ";"NOVA AURORA / ITAIPU ";BELFORD ROXO;RJ;BRASIL;(21) 3772-7098;rvvidros2010@hotmail.com;ROGERIO;26127-170;2015-10-07 11:29:30.757;NULL
SAINT GERMAIN CRISTAIS DE SEGURANÇA LTDA.;SAINT GERMAIN CRISTAIS;31.530.074/0001-63;RUA;MAJOR JOSÉ TINOCO;600;;CAMPO GRANDE;RIO DE JANEIRO;RJ;BRASIL;(21) 2413-7555;qualidade@blindexrio.com.br;BRUNO MAGALHÃES DA SILVA;23095-690;2024-10-08 13:48:39.847;" "
